Date,Price,Open,High,Low,Amount,Return
2021/10/1,"48,146.00","43,824.40","48,435.20","43,292.90",94.66,0.09860000 
2021/10/2,"47,666.90","48,147.20","48,306.90","47,451.70",39.82,-0.01000000 
2021/10/3,"48,200.10","47,665.40","49,165.20","47,123.00",42.41,0.01120000 
2021/10/4,"49,227.30","48,200.40","49,481.70","46,958.60",66.92,0.02130000 
2021/10/5,"51,469.30","49,229.50","51,872.40","49,060.10",76.63,0.04550000 
2021/10/6,"55,323.20","51,470.00","55,676.10","50,439.50",116.26,0.07490000 
2021/10/7,"53,783.90","55,325.20","55,325.60","53,476.40",75.68,-0.02780000 
2021/10/8,"53,914.70","53,785.50","55,977.90","53,659.30",64.05,0.00240000 
2021/10/9,"54,942.50","53,924.10","55,430.80","53,711.70",64.65,0.01910000 
2021/10/10,"54,687.70","54,942.50","56,432.20","54,100.80",104.43,-0.00460000 
2021/10/11,"57,477.30","54,686.90","57,814.10","54,457.80",73.84,0.05100000 
2021/10/12,"56,015.90","57,480.60","57,635.70","54,155.40",74.85,-0.02540000 
2021/10/13,"57,380.10","56,014.50","57,697.40","54,314.40",73.62,0.02440000 
2021/10/14,"57,345.80","57,370.40","58,506.50","56,866.80",59.84,-0.00060000 
2021/10/15,"61,672.50","57,348.20","62,892.80","56,874.80",121.48,0.07540000 
2021/10/16,"60,861.10","61,669.20","62,329.20","60,161.90",49.93,-0.01320000 
2021/10/17,"61,527.50","60,865.50","61,651.40","59,143.40",53.39,0.01090000 
2021/10/18,"62,056.30","61,525.80","62,623.60","60,026.90",80.15,0.00860000 
2021/10/19,"64,278.50","62,030.20","64,454.00","61,451.00",80.16,0.03580000 
2021/10/20,"65,979.10","64,276.90","66,967.10","63,543.70",79.87,0.02650000 
2021/10/21,"62,210.20","66,004.60","66,616.90","62,092.10",105.38,-0.05710000 
2021/10/22,"60,690.30","62,200.80","63,699.70","60,055.70",75.69,-0.02440000 
2021/10/23,"61,312.50","60,693.20","61,728.70","59,738.30",37.05,0.01030000 
2021/10/24,"60,866.50","61,308.20","61,469.90","59,523.70",42.67,-0.00730000 
2021/10/25,"63,067.00","60,864.30","63,694.80","60,655.80",51.06,0.03620000 
2021/10/26,"60,310.80","63,067.50","63,275.10","59,907.30",57.13,-0.04370000 
2021/10/27,"58,438.10","60,312.50","61,452.90","58,112.60",88.11,-0.03110000 
2021/10/28,"60,582.50","58,437.20","62,251.30","58,128.10",88.47,0.03670000 
2021/10/29,"62,242.80","60,579.90","62,952.20","60,322.20",63.39,0.02740000 
2021/10/30,"61,840.10","62,245.00","62,338.50","60,786.00",40.51,-0.00650000 
2021/10/31,"61,309.60","61,842.20","62,393.70","60,005.70",50.06,-0.00860000 
2021/11/1,"60,915.30","61,310.10","62,430.10","59,612.70",61.21,-0.00640000 
2021/11/2,"63,221.70","60,912.20","64,256.40","60,651.50",65.26,0.03790000 
2021/11/3,"62,918.50","63,223.50","63,508.60","60,883.00",61.05,-0.00480000 
2021/11/4,"61,412.60","62,915.40","63,077.60","60,742.90",49.91,-0.02390000 
2021/11/5,"60,974.30","61,411.50","62,560.30","60,742.40",44.46,-0.00710000 
2021/11/6,"61,483.90","60,973.20","61,543.20","60,093.60",34.89,0.00840000 
2021/11/7,"63,273.20","61,483.80","63,273.20","61,347.20",34.34,0.02910000 
2021/11/8,"67,527.90","63,276.40","67,763.30","63,276.40",81.08,0.06720000 
2021/11/9,"66,904.40","67,528.70","68,493.30","66,334.90",66.13,-0.00920000 
2021/11/10,"64,932.60","66,942.60","68,990.60","62,951.30",96.21,-0.02950000 
2021/11/11,"64,806.70","64,922.80","65,583.30","64,121.90",50.37,-0.00190000 
2021/11/12,"64,134.50","64,782.60","65,449.70","62,309.70",63.27,-0.01040000 
2021/11/13,"64,398.60","64,133.30","64,906.00","63,381.40",30.34,0.00410000 
2021/11/14,"65,508.20","64,397.20","65,508.20","63,608.30",33.98,0.01720000 
2021/11/15,"63,597.90","65,514.90","66,311.20","63,439.50",53.53,-0.02920000 
2021/11/16,"60,089.10","63,605.10","63,605.60","58,655.90",115.36,-0.05520000 
2021/11/17,"60,367.80","60,074.20","60,814.50","58,531.90",73.93,0.00460000 
2021/11/18,"56,955.30","60,368.20","60,936.90","56,524.40",100.37,-0.05650000 
2021/11/19,"58,083.40","56,908.30","58,335.90","55,626.30",74.44,0.01980000 
2021/11/20,"59,717.60","58,080.80","59,854.60","57,435.30",44.53,0.02810000 
2021/11/21,"58,714.30","59,724.00","60,002.60","58,528.30",40.98,-0.01680000 
2021/11/22,"56,308.80","58,719.70","59,288.30","55,656.80",76.45,-0.04100000 
2021/11/23,"57,573.20","56,304.80","57,855.10","55,542.50",72.48,0.02250000 
2021/11/24,"57,171.70","57,559.40","57,697.40","55,910.60",56.68,-0.00700000 
2021/11/25,"58,935.10","57,167.10","59,387.30","57,029.80",56.79,0.03080000 
2021/11/26,"53,730.90","58,937.30","59,151.10","53,533.50",104.03,-0.08830000 
2021/11/27,"54,765.90","53,747.20","55,280.30","53,654.30",40.71,0.01930000 
2021/11/28,"57,291.50","54,758.00","57,392.30","53,448.30",49.28,0.04610000 
2021/11/29,"57,794.80","57,288.10","58,855.20","56,726.70",58.65,0.00880000 
2021/11/30,"56,882.90","57,795.20","59,174.40","55,936.90",73.66,-0.01580000 
2021/12/1,"57,210.30","56,891.70","59,064.30","56,496.50",66.75,0.00580000 
2021/12/2,"56,496.00","57,207.80","57,377.50","55,807.90",54.94,-0.01250000 
2021/12/3,"53,631.50","56,495.20","57,543.60","52,008.90",89.2,-0.05070000 
2021/12/4,"49,195.20","53,620.70","53,847.20","42,587.80",168,-0.08270000 
2021/12/5,"49,405.50","49,196.40","49,689.30","47,797.80",72.03,0.00430000 
2021/12/6,"50,562.10","49,412.10","50,913.30","47,237.90",89.68,0.02340000 
2021/12/7,"50,595.20","50,547.40","51,918.60","50,070.90",56.29,0.00070000 
2021/12/8,"50,473.90","50,596.60","51,204.70","48,700.70",55.59,-0.00240000 
2021/12/9,"47,596.60","50,477.60","50,790.20","47,341.90",58.69,-0.05700000 
2021/12/10,"47,137.20","47,591.70","49,974.80","47,007.10",68.06,-0.00970000 
2021/12/11,"49,314.50","47,138.40","49,487.00","46,834.00",45.23,0.04620000 
2021/12/12,"50,081.00","49,332.50","50,779.20","48,670.50",40.3,0.01550000 
2021/12/13,"46,703.60","50,075.90","50,196.10","45,848.20",80.37,-0.06740000 
2021/12/14,"48,366.50","46,709.80","48,635.00","46,338.30",62.54,0.03560000 
2021/12/15,"48,871.50","48,366.20","49,477.90","46,572.60",80.28,0.01040000 
2021/12/16,"47,628.20","48,876.60","49,387.80","47,543.90",48.2,-0.02540000 
2021/12/17,"46,172.20","47,630.40","47,997.20","45,523.80",67.5,-0.03060000 
2021/12/18,"46,856.20","46,171.80","47,330.20","45,513.40",36.93,0.01480000 
2021/12/19,"46,704.50","46,855.70","48,270.20","46,438.40",44.05,-0.00320000 
2021/12/20,"46,895.20","46,703.40","47,488.90","45,577.30",57.53,0.00410000 
2021/12/21,"48,902.00","46,900.10","49,306.10","46,654.00",57.88,0.04280000 
2021/12/22,"48,599.70","48,898.70","49,540.30","48,449.70",40.89,-0.00620000 
2021/12/23,"50,801.00","48,599.60","51,355.60","48,053.40",56.24,0.04530000 
2021/12/24,"50,786.10","50,807.40","51,795.30","50,428.40",45.97,-0.00030000 
2021/12/25,"50,406.40","50,789.60","51,140.20","50,196.80",26.67,-0.00750000 
2021/12/26,"50,779.90","50,404.00","51,247.00","49,527.00",32.34,0.00740000 
2021/12/27,"50,678.20","50,783.60","52,016.30","50,459.00",43.9,-0.00200000 
2021/12/28,"47,545.20","50,703.40","50,703.80","47,345.70",74.39,-0.06180000 
2021/12/29,"46,461.70","47,548.40","48,121.70","46,127.80",63.92,-0.02280000 
2021/12/30,"47,123.30","46,470.70","47,901.40","46,003.00",60.96,0.01420000 
2021/12/31,"46,219.50","47,123.30","48,553.90","45,693.60",58.18,-0.01920000 
2022/1/1,"47,738.00","46,217.50","47,917.60","46,217.50",31.24,0.03290000 
2022/1/2,"47,311.80","47,738.70","47,944.90","46,718.20",27.02,-0.00890000 
2022/1/3,"46,430.20","47,293.90","47,556.00","45,704.00",41.06,-0.01860000 
2022/1/4,"45,837.30","46,435.70","47,505.40","45,602.10",55.59,-0.01280000 
2022/1/5,"43,425.90","45,833.10","47,019.40","42,535.10",83.74,-0.05260000 
2022/1/6,"43,097.50","43,431.60","43,772.30","42,481.10",63.08,-0.00760000 
2022/1/7,"41,546.70","43,097.90","43,127.70","40,810.00",88.36,-0.03600000 
2022/1/8,"41,672.00","41,551.30","42,304.40","40,574.30",52.54,0.00300000 
2022/1/9,"41,848.30","41,681.20","42,764.40","41,260.90",37.51,0.00420000 
2022/1/10,"41,832.20","41,848.90","42,243.80","39,697.00",85.5,-0.00040000 
2022/1/11,"42,733.20","41,829.10","43,090.20","41,287.60",61.78,0.02150000 
2022/1/12,"43,901.00","42,735.00","44,243.60","42,476.70",53.95,0.02730000 
2022/1/13,"42,560.00","43,900.00","44,404.70","42,337.50",53.42,-0.03050000 
2022/1/14,"43,073.30","42,562.20","43,435.10","41,848.70",50.5,0.01210000 
2022/1/15,"43,097.00","43,073.60","43,777.90","42,586.10",31.44,0.00060000 
2022/1/16,"43,079.10","43,079.20","43,462.00","42,643.30",28.66,-0.00040000 
2022/1/17,"42,209.30","43,080.50","43,179.60","41,559.40",41.44,-0.02020000 
2022/1/18,"42,364.60","42,209.90","42,674.20","41,300.70",47.32,0.00370000 
2022/1/19,"41,677.80","42,365.30","42,558.00","41,160.90",53.77,-0.01620000 
2022/1/20,"40,715.90","41,683.60","43,487.10","40,568.30",65.28,-0.02310000 
2022/1/21,"36,475.50","40,698.10","41,104.60","35,503.90",155.8,-0.10410000 
2022/1/22,"35,075.20","36,467.70","36,749.80","34,116.00",138.09,-0.03840000 
2022/1/23,"36,269.50","35,072.90","36,513.00","34,655.20",70.43,0.03400000 
2022/1/24,"36,686.30","36,268.60","37,424.00","32,985.60",153.77,0.01150000 
2022/1/25,"36,950.60","36,691.30","37,501.80","35,729.30",79.68,0.00720000 
2022/1/26,"36,800.40","36,962.30","38,862.60","36,280.00",107.87,-0.00410000 
2022/1/27,"37,164.30","36,800.10","37,215.40","35,543.20",83.52,0.00990000 
2022/1/28,"37,745.10","37,195.60","37,995.90","36,176.50",69.45,0.01560000 
2022/1/29,"38,170.80","37,736.50","38,663.70","37,350.20",42.77,0.01130000 
2022/1/30,"37,917.70","38,167.50","38,313.30","37,390.60",34.1,-0.00660000 
2022/1/31,"38,498.60","37,923.80","38,701.40","36,672.80",61.27,0.01530000 
2022/2/1,"38,709.70","38,475.60","39,230.00","38,037.90",55.2,0.00550000 
2022/2/2,"36,890.20","38,711.20","38,853.80","36,682.30",53.74,-0.04700000 
2022/2/3,"37,287.80","36,890.20","37,304.30","36,297.30",50.35,0.01080000 
2022/2/4,"41,567.60","37,287.80","41,689.00","37,041.10",95.49,0.11480000 
2022/2/5,"41,412.10","41,566.50","41,899.80","40,963.30",46.32,-0.00370000 
2022/2/6,"42,392.20","41,411.90","42,614.80","41,176.30",31.2,0.02370000 
2022/2/7,"43,833.90","42,385.20","44,468.30","41,695.40",76.6,0.03400000 
2022/2/8,"44,038.20","43,833.90","45,399.80","42,705.00",92.88,0.00470000 
2022/2/9,"44,388.90","44,038.20","44,800.40","43,163.00",50.92,0.00800000 
2022/2/10,"43,521.00","44,388.90","45,755.20","43,242.50",89.69,-0.01960000 
2022/2/11,"42,388.40","43,519.30","43,915.10","42,023.40",69.95,-0.02600000 
2022/2/12,"42,205.20","42,388.40","43,006.40","41,776.80",37.88,-0.00430000 
2022/2/13,"42,061.10","42,205.50","42,725.10","41,880.10",25.88,-0.00340000 
2022/2/14,"42,550.30","42,061.10","42,799.70","41,591.30",53.6,0.01160000 
2022/2/15,"44,544.40","42,550.30","44,722.60","42,460.10",56.34,0.04690000 
2022/2/16,"43,883.60","44,540.90","44,552.90","43,377.60",41.4,-0.01480000 
2022/2/17,"40,552.80","43,885.50","44,167.10","40,103.80",72.63,-0.07590000 
2022/2/18,"40,000.10","40,532.50","40,935.50","39,505.00",64.96,-0.01360000 
2022/2/19,"40,090.30","40,000.10","40,434.30","39,666.60",25.78,0.00230000 
2022/2/20,"38,355.00","40,089.60","40,120.30","38,042.20",47.92,-0.04330000 
2022/2/21,"37,017.70","38,355.00","39,444.10","36,868.90",91.82,-0.03490000 
2022/2/22,"38,248.20","37,018.30","38,414.90","36,399.60",82.75,0.03320000 
2022/2/23,"37,224.60","38,248.20","39,194.50","37,099.50",64.84,-0.02680000 
2022/2/24,"38,339.20","37,250.20","39,351.60","34,357.40",180.47,0.02990000 
2022/2/25,"39,209.60","38,339.20","39,683.70","38,042.60",83.78,0.02270000 
2022/2/26,"39,115.50","39,221.60","40,094.50","38,639.10",41.55,-0.00240000 
2022/2/27,"37,689.10","39,116.60","39,838.50","37,062.30",66.14,-0.03650000 
2022/2/28,"43,188.20","37,707.20","43,977.80","37,458.90",108.07,0.14590000 
2022/3/1,"44,420.30","43,187.20","44,900.50","42,876.60",90.67,0.02850000 
2022/3/2,"43,912.80","44,420.30","45,294.20","43,361.30",80.82,-0.01140000 
2022/3/3,"42,463.00","43,912.80","44,077.20","41,840.80",74.11,-0.03300000 
2022/3/4,"39,142.70","42,463.00","42,848.70","38,594.90",3.21,-0.07820000 
2022/3/5,"39,395.80","39,142.80","39,600.20","38,626.10",1.5,0.00650000 
2022/3/6,"38,403.10","39,396.30","39,668.10","38,115.00",1.93,-0.02520000 
2022/3/7,"38,024.80","38,420.60","39,532.00","37,182.10",3.02,-0.00990000 
2022/3/8,"38,744.80","38,020.60","39,351.50","37,886.60",2.67,0.01890000 
2022/3/9,"41,929.00","38,731.50","42,538.50","38,663.30",3.6,0.08220000 
2022/3/10,"39,416.30","41,933.90","42,029.10","38,603.50",3.62,-0.05990000 
2022/3/11,"38,730.20","39,422.50","40,177.00","38,236.40",2.79,-0.01740000 
2022/3/12,"38,814.30","38,730.20","39,355.30","38,666.50",1.11,0.00220000 
2022/3/13,"37,792.40","38,813.20","39,272.30","37,603.40",1.55,-0.02630000 
2022/3/14,"39,671.10","37,789.50","39,914.30","37,613.60",2.33,0.04970000 
2022/3/15,"39,285.70","39,673.00","39,854.70","38,220.90",2.25,-0.00970000 
2022/3/16,"41,118.70","39,282.50","41,701.60","38,953.20",4.47,0.04670000 
2022/3/17,"40,914.80","41,118.70","41,406.00","40,557.80",1.9,-0.00500000 
2022/3/18,"41,767.80","40,914.60","42,308.40","40,234.80",2.31,0.02080000 
2022/3/19,"42,233.00","41,768.00","42,386.00","41,529.60",224.59,0.01110000 
2022/3/20,"41,276.00","42,241.00","42,301.00","40,922.00",308.45,-0.02270000 
2022/3/21,"41,022.00","41,282.00","41,532.00","40,530.00",406.62,-0.00620000 
2022/3/22,"42,373.00","41,022.00","43,327.90","40,893.00",537.06,0.03290000 
2022/3/23,"42,912.00","42,373.00","43,027.00","41,795.00",433.96,0.01270000 
2022/3/24,"44,013.00","42,911.00","44,251.00","42,658.00",491.66,0.02570000 
2022/3/25,"44,331.00","44,013.00","45,112.00","43,622.00",494.09,0.00720000 
2022/3/26,"44,548.00","44,331.00","44,818.00","44,090.00",196.3,0.00490000 
2022/3/27,"46,859.00","44,542.00","46,947.00","44,445.00",388.79,0.05190000 
2022/3/28,"47,105.00","46,859.00","48,199.00","46,672.00",610.27,0.00520000 
2022/3/29,"47,449.00","47,126.00","48,127.00","47,029.00",478.82,0.00730000 
2022/3/30,"47,075.00","47,449.00","47,714.00","46,601.00",467.76,-0.00790000 
2022/3/31,"45,525.00","47,071.00","47,624.00","45,228.00",520,-0.03290000 
2022/4/1,"46,297.00","45,529.00","46,728.00","44,261.00",632.93,0.01700000 
2022/4/2,"45,811.00","46,299.00","47,212.00","45,641.00",345.93,-0.01050000 
2022/4/3,"46,407.00","45,813.00","47,435.00","45,554.00",398.86,0.01300000 
2022/4/4,"46,629.00","46,407.00","46,899.00","45,152.00",446.12,0.00480000 
2022/4/5,"45,506.00","46,614.00","47,201.00","45,388.00",421.11,-0.02410000 
2022/4/6,"43,173.00","45,494.00","45,519.00","43,122.00",649.52,-0.05130000 
2022/4/7,"43,448.00","43,166.00","43,893.00","42,747.00",390.85,0.00640000 
2022/4/8,"42,275.00","43,450.00","43,979.00","42,113.00",467.83,-0.02700000 
2022/4/9,"42,767.00","42,275.00","42,809.00","42,129.00",165.16,0.01160000 
2022/4/10,"42,138.00","42,760.00","43,421.00","41,884.00",255.83,-0.01470000 
2022/4/11,"39,497.00","42,144.00","42,418.00","39,202.00",608.38,-0.06270000 
2022/4/12,"40,078.00","39,507.00","40,678.00","39,265.00",468.27,0.01470000 
2022/4/13,"41,133.00","40,072.00","41,515.00","39,581.00",406.7,0.02630000 
2022/4/14,"39,936.00","41,133.00","41,494.00","39,585.00",294.29,-0.02910000 
2022/4/15,"40,560.00","39,936.00","40,850.00","39,781.00",233.09,0.01560000 
2022/4/16,"40,382.00","40,571.00","40,691.00","40,003.00",151.31,-0.00440000 
2022/4/17,"39,703.00","40,382.00","40,599.00","39,561.00",210.01,-0.01680000 
2022/4/18,"40,803.00","39,700.00","41,095.00","38,577.00",484.26,0.02770000 
2022/4/19,"41,503.00","40,809.00","41,746.00","40,585.00",268.28,0.01720000 
2022/4/20,"41,368.00","41,499.00","42,203.00","40,915.00",382.84,-0.00330000 
2022/4/21,"40,482.00","41,370.00","42,969.00","39,793.00",493.05,-0.02140000 
2022/4/22,"39,709.00","40,487.00","40,792.00","39,200.00",421.3,-0.01910000 
2022/4/23,"39,418.00","39,709.00","39,973.00","39,291.00",190.6,-0.00730000 
2022/4/24,"39,464.00","39,434.00","39,929.00","39,033.00",283.63,0.00120000 
2022/4/25,"40,427.00","39,464.00","40,599.00","38,233.00",654.6,0.02440000 
2022/4/26,"38,113.00","40,443.00","40,770.00","37,708.00",681.47,-0.05720000 
2022/4/27,"39,243.00","38,113.00","39,447.00","37,869.00",426.83,0.02960000 
2022/4/28,"39,748.00","39,243.00","40,382.00","38,888.00",542.39,0.01290000 
2022/4/29,"38,581.00","39,748.00","39,919.00","38,175.00",382.9,-0.02940000 
2022/4/30,"37,650.00","38,590.00","38,776.00","37,596.00",248.22,-0.02410000 
2022/5/1,"38,461.00","37,642.00","38,676.00","37,397.00",276.99,0.02150000 
2022/5/2,"38,514.00","38,472.00","39,134.00","38,061.00",580.79,0.00140000 
2022/5/3,"37,718.00","38,515.00","38,647.00","37,513.00",367.21,-0.02070000 
2022/5/4,"39,688.00","37,717.00","40,021.00","37,660.00",691.49,0.05220000 
2022/5/5,"36,544.00","39,686.00","39,833.00","36,183.00",1.04,-0.07920000 
2022/5/6,"36,009.00","36,540.00","36,646.00","35,267.00",752.84,-0.01460000 
2022/5/7,"35,468.00","36,003.00","36,119.00","34,773.00",288.86,-0.01500000 
2022/5/8,"34,060.00","35,468.00","35,497.00","33,727.00",671.05,-0.03970000 
2022/5/9,"30,095.00","34,041.00","34,227.00","30,095.00",268.09,-0.11640000 
2022/5/10,"31,007.50","30,098.20","32,621.20","29,831.00",235.61,0.03030000 
2022/5/11,"29,068.20","31,008.00","32,113.60","27,835.50",296.9,-0.06250000 
2022/5/12,"28,976.00","29,073.40","30,136.70","26,500.50",309.48,-0.00320000 
2022/5/13,"29,284.40","28,994.30","31,002.70","28,755.00",141.23,0.01060000 
2022/5/14,"30,080.40","29,285.20","30,277.40","28,666.70",70.46,0.02720000 
2022/5/15,"31,308.70","30,078.60","31,383.80","29,499.40",65.44,0.04080000 
2022/5/16,"29,849.00","31,308.30","31,312.40","29,135.80",100.25,-0.04660000 
2022/5/17,"30,437.50","29,856.70","30,720.10","29,484.50",79.63,0.01970000 
2022/5/18,"28,683.70","30,437.50","30,687.90","28,648.10",92.03,-0.05760000 
2022/5/19,"30,305.90","28,700.40","30,525.10","28,682.10",101.38,0.05660000 
2022/5/20,"29,178.60","30,305.90","30,735.10","28,738.50",98.78,-0.03720000 
2022/5/21,"29,434.60","29,188.70","29,623.20","28,953.90",32.27,0.00880000 
2022/5/22,"30,286.60","29,433.00","30,462.00","29,260.10",50.6,0.02890000 
2022/5/23,"29,093.30","30,287.30","30,644.80","28,913.60",92.1,-0.03940000 
2022/5/24,"29,648.70","29,091.60","29,810.80","28,706.10",79.42,0.01910000 
2022/5/25,"29,540.60","29,648.70","30,202.30","29,353.50",78.85,-0.00360000 
2022/5/26,"29,203.50","29,537.90","29,868.90","28,077.90",126.71,-0.01140000 
2022/5/27,"28,601.20","29,194.00","29,377.10","28,282.20",116.41,-0.02060000 
2022/5/28,"29,027.10","28,620.10","29,194.40","28,537.20",43.87,0.01490000 
2022/5/29,"29,465.20","29,027.10","29,556.50","28,838.70",36.87,0.01510000 
2022/5/30,"31,723.30","29,465.20","32,185.60","29,307.20",129.56,0.07660000 
2022/5/31,"31,793.40","31,730.20","32,377.50","31,221.20",86.6,0.00220000 
2022/6/1,"29,798.50","31,793.10","31,969.90","29,396.60",135.09,-0.06270000 
2022/6/2,"30,455.50","29,798.60","30,638.50","29,604.40",81.4,0.02200000 
2022/6/3,"29,700.90","30,455.70","30,674.80","29,330.80",72.13,-0.02480000 
2022/6/4,"29,864.30","29,700.90","29,963.80","29,489.50",33.51,0.00550000 
2022/6/5,"29,913.00","29,865.10","30,166.90","29,539.00",30.33,0.00160000 
2022/6/6,"31,367.60","29,911.20","31,753.40","29,888.60",94.01,0.04860000 
2022/6/7,"31,128.80","31,370.30","31,556.60","29,235.00",140.32,-0.00760000 
2022/6/8,"30,201.60","31,127.20","31,312.10","29,874.80",87.96,-0.02980000 
2022/6/9,"30,097.80","30,202.10","30,691.40","29,953.80",61.72,-0.00340000 
2022/6/10,"29,083.30","30,097.40","30,325.60","28,884.90",104.26,-0.03370000 
2022/6/11,"28,403.40","29,083.30","29,426.60","28,161.80",82.92,-0.02340000 
2022/6/12,"26,606.30","28,404.00","28,534.80","26,606.30",120.02,-0.06330000 
2022/6/13,"22,448.00","26,606.30","26,857.60","22,006.30",379.26,-0.15630000 
2022/6/14,"22,157.30","22,449.10","23,200.30","20,860.90",251.01,-0.01290000 
2022/6/15,"22,577.90","22,137.50","22,754.40","20,125.80",280.41,0.01900000 
